,RoundIndex,VoterID,Util1,Util2,Util3,NumberOfCandidates,NumVotes,Pref1,Pref2,Pref3,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,PointsPreVote,Vote,GameIndexInSession,SessionIDX,Action,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref3_pos,Pos1_pref,Pref1_pos,Pos2_pref,Pref2_pos,Pos3_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
92,6012,AQKB8JSBEMXK9,20,16,0,3,1007,3,1,2,333,338,335,0,3,21,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
93,6013,AQKB8JSBEMXK9,20,16,0,3,1007,3,2,1,322,344,340,16,2,22,1,2,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
94,6014,AQKB8JSBEMXK9,20,16,0,3,1007,1,3,2,323,343,340,0,3,23,1,2,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
95,6016,AQKB8JSBEMXK9,20,16,0,3,1007,1,3,2,269,378,359,0,1,24,1,1,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
96,6017,AQKB8JSBEMXK9,20,16,0,3,1006,1,3,2,334,336,335,0,1,25,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
97,6018,AQKB8JSBEMXK9,20,16,0,3,1007,1,2,3,322,344,340,16,2,26,1,2,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
98,6019,AQKB8JSBEMXK9,20,16,0,3,1007,1,3,2,318,353,335,0,3,27,1,2,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
99,6020,AQKB8JSBEMXK9,20,16,0,3,1007,3,1,2,269,378,359,0,3,28,1,1,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
100,6021,AQKB8JSBEMXK9,20,16,0,3,1007,3,1,2,318,353,335,0,3,29,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
101,6022,AQKB8JSBEMXK9,20,16,0,3,1007,2,1,3,290,409,307,20,2,30,1,1,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
102,6023,AQKB8JSBEMXK9,20,16,0,3,1007,3,2,1,323,343,340,16,2,31,1,2,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
103,6024,A1PKCBFB4QY19G,20,16,0,3,1007,1,3,2,274,368,364,0,1,36,1,1,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
104,6025,AQKB8JSBEMXK9,20,16,0,3,1006,3,1,2,334,336,335,10,3,32,1,1,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
105,6026,AQKB8JSBEMXK9,20,16,0,3,1007,1,2,3,318,353,335,16,2,33,1,2,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
106,6027,AQKB8JSBEMXK9,20,16,0,3,1007,1,3,2,333,338,335,0,3,34,1,2,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
107,6028,AQKB8JSBEMXK9,20,16,0,3,1007,2,3,1,280,415,311,20,2,35,1,1,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
108,6029,AQKB8JSBEMXK9,20,16,0,3,1007,3,2,1,290,409,307,16,2,36,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
109,6031,A8E99XNOTT390,20,4,0,3,1007,1,2,3,313,365,328,4,2,4,1,2,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
110,6033,A3EVP37WK17IM3,20,16,0,3,1007,1,3,2,333,338,335,0,2,13,1,3,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
111,6035,A3L2UB07EZJAMD,20,10,0,3,1007,3,2,1,322,344,340,10,3,2,1,1,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
112,6036,A8E99XNOTT390,20,4,0,3,1007,3,2,1,313,365,328,4,2,5,1,2,328,365,313,365,328.0,313,37.0,15.0,52,-37,52,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,37,0,52,1.0,-2.0,-1.0,-1.0,0.0,-2.0
113,6038,A3EVP37WK17IM3,20,16,0,3,1007,3,2,1,318,353,335,16,2,14,1,2,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
114,6039,A3L2UB07EZJAMD,20,10,0,3,1007,3,2,1,215,565,226,10,2,3,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
115,6041,A8E99XNOTT390,20,4,0,3,1007,1,3,2,323,343,340,0,1,6,1,1,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
116,6043,A3L2UB07EZJAMD,20,10,0,3,1007,1,3,2,318,353,335,0,3,4,1,2,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
117,6044,A3EVP37WK17IM3,20,16,0,3,1007,3,2,1,290,409,307,16,2,15,1,2,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
118,6046,A8E99XNOTT390,20,4,0,3,1007,3,1,2,333,338,335,0,3,7,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
119,6047,A3EVP37WK17IM3,20,16,0,3,1007,1,2,3,318,353,335,16,2,16,1,2,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
120,6049,A8E99XNOTT390,20,4,0,3,1007,2,3,1,301,371,334,20,2,8,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
121,6050,A3L2UB07EZJAMD,20,10,0,3,1007,1,3,2,274,368,364,0,3,5,1,2,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
122,6052,A8E99XNOTT390,20,4,0,3,1007,3,2,1,318,353,335,4,3,9,1,1,335,353,318,353,335.0,318,18.0,17.0,35,-18,35,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,18,0,35,1.0,-2.0,-1.0,-1.0,0.0,-2.0
123,6054,A3L2UB07EZJAMD,20,10,0,3,1007,1,2,3,215,565,226,10,2,6,1,2,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
124,6055,A8E99XNOTT390,20,4,0,3,1007,1,3,2,318,353,335,0,1,10,1,1,318,335,353,353,335.0,318,18.0,17.0,35,-17,-18,-35,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,35,18,0,1.0,1.0,2.0,-2.0,-1.0,0.0
125,6058,A8E99XNOTT390,20,4,0,3,1007,3,2,1,323,343,340,4,3,11,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
126,6059,A3L2UB07EZJAMD,20,10,0,3,1007,1,2,3,325,341,340,10,1,7,1,1,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
127,6061,A8E99XNOTT390,20,4,0,3,1007,1,2,3,325,341,340,4,2,12,1,2,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
128,6062,A3L2UB07EZJAMD,20,10,0,3,1007,3,1,2,329,347,330,0,3,8,1,1,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
129,6065,A8E99XNOTT390,20,4,0,3,1007,2,3,1,280,415,311,20,1,13,1,3,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
130,6066,A3L2UB07EZJAMD,20,10,0,3,1007,3,1,2,325,341,340,10,3,9,1,1,340,325,341,341,340.0,325,1.0,15.0,16,15,-16,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,16,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
131,6069,A3L2UB07EZJAMD,20,10,0,3,1007,2,1,3,290,409,307,20,2,10,1,1,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
132,6070,A8E99XNOTT390,20,4,0,3,1007,3,1,2,323,343,340,0,3,14,1,1,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
133,6072,A3L2UB07EZJAMD,20,10,0,3,1007,1,2,3,318,353,335,10,1,11,1,1,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
134,6074,A8E99XNOTT390,20,4,0,3,1007,1,3,2,329,347,330,0,3,15,1,2,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
135,6075,A3L2UB07EZJAMD,20,10,0,3,1007,1,2,3,313,365,328,10,2,12,1,2,313,365,328,365,328.0,313,37.0,15.0,52,-52,37,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,52,0,37,2.0,-1.0,1.0,-2.0,0.0,-1.0
136,6076,A8E99XNOTT390,20,4,0,3,1007,3,1,2,329,347,330,0,1,16,1,2,330,329,347,347,330.0,329,17.0,1.0,18,1,-18,-17,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,17,18,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
137,6077,A3L2UB07EZJAMD,20,10,0,3,1007,3,1,2,274,368,364,0,3,13,1,1,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
138,6078,A8E99XNOTT390,20,4,0,3,1007,1,3,2,325,341,340,0,2,17,1,3,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
139,6079,A8E99XNOTT390,20,4,0,3,1007,1,2,3,322,344,340,4,1,18,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
140,6080,A3L2UB07EZJAMD,20,10,0,3,1007,1,2,3,323,343,340,10,2,14,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
141,6081,A8E99XNOTT390,20,4,0,3,1007,1,2,3,323,343,340,4,2,19,1,2,323,343,340,343,340.0,323,3.0,17.0,20,-20,3,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,20,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
142,6082,A3L2UB07EZJAMD,20,10,0,3,1007,1,2,3,290,409,307,10,2,15,1,2,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
143,6083,A8E99XNOTT390,20,4,0,3,1007,3,1,2,318,353,335,0,1,20,1,2,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
144,6084,A8E99XNOTT390,20,4,0,3,1007,3,2,1,322,344,340,4,2,21,1,2,340,344,322,344,340.0,322,4.0,18.0,22,-4,22,18,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,4,0,22,1.0,-2.0,-1.0,-1.0,0.0,-2.0
145,6085,A3L2UB07EZJAMD,20,10,0,3,1007,1,3,2,269,378,359,0,3,16,1,2,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
146,6086,A8E99XNOTT390,20,4,0,3,1007,1,2,3,290,409,307,4,2,22,1,2,290,409,307,409,307.0,290,102.0,17.0,119,-119,102,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,119,0,102,2.0,-1.0,1.0,-2.0,0.0,-1.0
147,6087,A3L2UB07EZJAMD,20,10,0,3,1007,1,2,3,322,344,340,10,2,17,1,2,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
148,6089,A8E99XNOTT390,20,4,0,3,1007,1,3,2,275,366,365,2,3,23,1,2,275,365,366,366,365.0,275,1.0,90.0,91,-90,-1,-91,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,91,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
149,6090,A3L2UB07EZJAMD,20,10,0,3,1007,3,2,1,325,341,340,15,3,18,1,1,340,341,325,341,340.0,325,1.0,15.0,16,-1,16,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,1,0,16,1.0,-2.0,-1.0,-1.0,0.0,-2.0
150,6091,A8E99XNOTT390,20,4,0,3,1007,3,1,2,325,341,340,10,3,24,1,1,340,325,341,341,340.0,325,1.0,15.0,16,15,-16,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,16,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
151,6092,A3L2UB07EZJAMD,20,10,0,3,1007,2,3,1,280,415,311,20,2,19,1,1,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
152,6093,A8E99XNOTT390,20,4,0,3,1007,1,3,2,269,378,359,0,1,25,1,1,269,359,378,378,359.0,269,19.0,90.0,109,-90,-19,-109,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,109,19,0,1.0,1.0,2.0,-2.0,-1.0,0.0
153,6094,A3K6DL4PN98CBN,20,4,0,3,1007,2,3,1,301,371,334,20,2,2,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
154,6095,A3L2UB07EZJAMD,20,10,0,3,1007,3,2,1,323,343,340,10,3,20,1,1,340,343,323,343,340.0,323,3.0,17.0,20,-3,20,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,3,0,20,1.0,-2.0,-1.0,-1.0,0.0,-2.0
155,6096,A8E99XNOTT390,20,4,0,3,1007,3,2,1,325,341,340,12,3,26,1,1,340,341,325,341,340.0,325,1.0,15.0,16,-1,16,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,1,0,16,1.0,-2.0,-1.0,-1.0,0.0,-2.0
156,6097,A8E99XNOTT390,20,4,0,3,1007,1,2,3,215,565,226,4,1,27,1,1,215,565,226,565,226.0,215,339.0,11.0,350,-350,339,-11,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,350,0,339,2.0,-1.0,1.0,-2.0,0.0,-1.0
157,6098,A3K6DL4PN98CBN,20,4,0,3,1007,1,2,3,318,353,335,4,1,3,1,1,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
158,6099,A3L2UB07EZJAMD,20,10,0,3,1007,1,3,2,329,347,330,0,1,21,1,1,329,330,347,347,330.0,329,17.0,1.0,18,-1,-17,-18,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,18,17,0,1.0,1.0,2.0,-2.0,-1.0,0.0
159,6100,A8E99XNOTT390,20,4,0,3,1007,3,2,1,215,565,226,4,2,28,1,2,226,565,215,565,226.0,215,339.0,11.0,350,-339,350,11,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,339,0,350,1.0,-2.0,-1.0,-1.0,0.0,-2.0
160,6101,A3L2UB07EZJAMD,20,10,0,3,1006,3,1,2,334,336,335,10,3,22,1,1,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
161,6102,A8E99XNOTT390,20,4,0,3,1007,1,2,3,318,353,335,4,1,29,1,1,318,353,335,353,335.0,318,18.0,17.0,35,-35,18,-17,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,35,0,18,2.0,-1.0,1.0,-2.0,0.0,-1.0
162,6103,A3K6DL4PN98CBN,20,4,0,3,1007,3,1,2,333,338,335,0,3,4,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
163,6104,A3L2UB07EZJAMD,20,10,0,3,1007,3,1,2,318,353,335,0,3,23,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
164,6105,A8E99XNOTT390,20,4,0,3,1007,1,3,2,333,338,335,0,1,30,1,1,333,335,338,338,335.0,333,3.0,2.0,5,-2,-3,-5,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,5,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
165,6106,A3K6DL4PN98CBN,20,4,0,3,1007,3,1,2,318,353,335,0,3,5,1,1,335,318,353,353,335.0,318,18.0,17.0,35,17,-35,-18,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,18,35,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
166,6107,A3L2UB07EZJAMD,20,10,0,3,1007,3,1,2,275,366,365,10,3,24,1,1,365,275,366,366,365.0,275,1.0,90.0,91,90,-91,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,91,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
167,6108,A8E99XNOTT390,20,4,0,3,1007,1,3,2,274,368,364,0,1,31,1,1,274,364,368,368,364.0,274,4.0,90.0,94,-90,-4,-94,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,94,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
168,6109,A3K6DL4PN98CBN,20,4,0,3,1006,1,3,2,334,336,335,0,1,6,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
169,6110,A3L2UB07EZJAMD,20,10,0,3,1007,3,1,2,323,343,340,0,3,25,1,1,340,323,343,343,340.0,323,3.0,17.0,20,17,-20,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,20,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
170,6111,A8E99XNOTT390,20,4,0,3,1007,2,1,3,290,409,307,20,1,32,1,2,409,290,307,409,307.0,290,102.0,17.0,119,119,-17,102,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,119,102,-2.0,1.0,-1.0,0.0,-2.0,-1.0
171,6112,A3K6DL4PN98CBN,20,4,0,3,1007,2,3,1,280,415,311,20,2,7,1,1,415,311,280,415,311.0,280,104.0,31.0,135,104,31,135,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,104,135,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
172,6113,A8E99XNOTT390,20,4,0,3,1007,3,1,2,269,378,359,0,1,33,1,2,359,269,378,378,359.0,269,19.0,90.0,109,90,-109,-19,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,19,109,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
173,6114,A3L2UB07EZJAMD,20,10,0,3,1006,1,3,2,334,336,335,0,1,26,1,1,334,335,336,336,335.0,334,1.0,1.0,2,-1,-1,-2,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
174,6115,A3L2UB07EZJAMD,20,10,0,3,1007,2,3,1,301,371,334,20,2,27,1,1,371,334,301,371,334.0,301,37.0,33.0,70,37,33,70,3.0,1.0,1.0,2.0,2.0,3.0,1,TRT,0,37,70,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
175,6116,A3K6DL4PN98CBN,20,4,0,3,1007,1,2,3,322,344,340,4,1,8,1,1,322,344,340,344,340.0,322,4.0,18.0,22,-22,4,-18,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,22,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
176,6117,A8E99XNOTT390,20,4,0,3,1006,3,1,2,334,336,335,0,1,34,1,2,335,334,336,336,335.0,334,1.0,1.0,2,1,-2,-1,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
177,6118,A3L2UB07EZJAMD,20,10,0,3,1007,3,1,2,333,338,335,0,3,28,1,1,335,333,338,338,335.0,333,3.0,2.0,5,2,-5,-3,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,3,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
178,6119,A3K6DL4PN98CBN,20,4,0,3,1007,2,1,3,313,365,328,20,2,9,1,1,365,313,328,365,328.0,313,37.0,15.0,52,52,-15,37,2.0,1.0,1.0,3.0,3.0,2.0,2,TRT,0,52,37,-2.0,1.0,-1.0,0.0,-2.0,-1.0
179,6120,A8E99XNOTT390,20,4,0,3,1007,3,1,2,274,368,364,0,1,35,1,2,364,274,368,368,364.0,274,4.0,90.0,94,90,-94,-4,1.0,3.0,2.0,1.0,3.0,2.0,4,SLB,4,94,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
180,6121,A3L2UB07EZJAMD,20,10,0,3,1007,1,3,2,325,341,340,5,3,29,1,2,325,340,341,341,340.0,325,1.0,15.0,16,-15,-1,-16,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,16,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
181,6122,A8E99XNOTT390,20,4,0,3,1007,3,2,1,290,409,307,4,3,36,1,1,307,409,290,409,307.0,290,102.0,17.0,119,-102,119,17,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,102,0,119,1.0,-2.0,-1.0,-1.0,0.0,-2.0
182,6123,A3K6DL4PN98CBN,20,4,0,3,1007,1,2,3,325,341,340,4,2,10,1,2,325,341,340,341,340.0,325,1.0,15.0,16,-16,1,-15,2.0,2.0,3.0,3.0,1.0,1.0,5,CMPLB,16,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
183,6124,A3L2UB07EZJAMD,20,10,0,3,1007,3,2,1,313,365,328,10,2,30,1,2,328,365,313,365,328.0,313,37.0,15.0,52,-37,52,15,3.0,2.0,2.0,1.0,1.0,3.0,3,WLB,37,0,52,1.0,-2.0,-1.0,-1.0,0.0,-2.0
184,6126,A3K6DL4PN98CBN,20,4,0,3,1007,1,3,2,323,343,340,0,1,11,1,1,323,340,343,343,340.0,323,3.0,17.0,20,-17,-3,-20,1.0,3.0,3.0,2.0,2.0,1.0,6,CMP,20,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
