,NumberOfCandidates,Util1,Util2,Util3,NumVotes,GameIndexInSession,SessionIDX,VoterID,Pref1,Pref2,Pref3,Action,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,RoundIndex,Vote,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref1_pos,Pos1_pref,Pref2_pos,Pos2_pref,Pref3_pos,Pos3_pref,Scenario,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
10643,3,20,10,0,9,15,0,1e5jyw,1,2,3,1,7,1,0,10644,1,7,1,0,7,1.0,0,6.0,1.0,7,6,1,7,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,6,7,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10644,3,20,10,0,9,2,0,7V51mn,2,3,1,1,5,3,0,10645,3,3,0,5,5,3.0,0,2.0,3.0,5,3,-5,-2,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,2,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10645,3,20,10,0,9,17,0,B5G0RV,2,1,3,2,6,1,1,10646,1,1,6,1,6,1.0,1,5.0,0.0,5,-5,5,0,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,5,0,5,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10646,3,20,10,0,9,2,0,GLBVBv,1,3,2,1,5,3,0,10647,1,5,0,3,5,3.0,0,2.0,3.0,5,5,-3,2,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,5,2,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10647,3,20,10,0,9,14,0,Myb7gE,1,2,3,1,6,2,0,10648,1,6,2,0,6,2.0,0,4.0,2.0,6,4,2,6,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,4,6,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10648,3,20,10,0,9,9,0,1vmyCZ,3,1,2,1,3,3,2,10649,2,2,3,3,3,3.0,2,0.0,1.0,1,-1,0,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,1,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
10649,3,20,10,0,9,16,0,1e5jyw,1,3,2,1,3,3,2,10650,1,3,2,3,3,3.0,2,0.0,1.0,1,1,-1,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,1,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10650,3,20,10,0,9,15,0,Myb7gE,2,1,3,2,6,1,1,10651,1,1,6,1,6,1.0,1,5.0,0.0,5,-5,5,0,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,5,0,5,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10651,3,20,10,0,9,3,0,GLBVBv,1,3,2,1,6,2,0,10652,1,6,0,2,6,2.0,0,4.0,2.0,6,6,-2,4,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,6,4,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10652,3,20,10,0,9,3,0,7V51mn,1,3,2,1,3,3,2,10653,1,3,2,3,3,3.0,2,0.0,1.0,1,1,-1,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,1,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10653,3,20,10,0,9,10,0,1vmyCZ,1,2,3,1,6,2,0,10654,1,6,2,0,6,2.0,0,4.0,2.0,6,4,2,6,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,4,6,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10654,3,20,10,0,9,16,0,Myb7gE,3,2,1,2,6,2,0,10655,2,0,2,6,6,2.0,0,4.0,2.0,6,-2,-4,-6,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,6,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10655,3,20,10,0,9,4,0,GLBVBv,2,1,3,1,7,1,0,10656,2,1,7,0,7,1.0,0,6.0,1.0,7,-6,7,1,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,6,0,7,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10656,3,20,10,0,9,0,0,DIH2NE,2,3,1,3,6,1,1,10657,2,1,1,6,6,1.0,1,5.0,0.0,5,0,-5,-5,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,5,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10657,3,20,10,0,9,17,0,1e5jyw,1,3,2,1,4,4,0,10658,1,4,0,4,4,4.0,0,0.0,4.0,4,4,-4,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,4,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10658,3,20,10,0,9,11,0,1vmyCZ,3,2,1,1,5,2,1,10659,3,1,2,5,5,2.0,1,3.0,1.0,4,-1,-3,-4,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,4,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10659,3,20,10,0,9,4,0,7V51mn,2,3,1,3,6,2,0,10660,2,2,0,6,6,2.0,0,4.0,2.0,6,2,-6,-4,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,4,6,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10660,3,20,10,0,9,17,0,Myb7gE,2,3,1,2,8,0,0,10661,1,0,0,8,8,0.0,0,8.0,0.0,8,0,-8,-8,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,8,8,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10661,3,20,10,0,9,5,0,GLBVBv,3,1,2,2,5,2,1,10662,3,1,5,2,5,2.0,1,3.0,1.0,4,-4,3,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,4,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
10662,3,20,10,0,9,18,0,1e5jyw,3,2,1,2,7,1,0,10663,2,0,1,7,7,1.0,0,6.0,1.0,7,-1,-6,-7,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,7,6,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10663,3,20,10,0,9,18,0,Myb7gE,1,2,3,1,3,3,2,10664,1,3,3,2,3,3.0,2,0.0,1.0,1,0,1,1,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,0,1,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10664,3,20,10,0,9,12,0,1vmyCZ,1,2,3,1,5,3,0,10665,1,5,3,0,5,3.0,0,2.0,3.0,5,2,3,5,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,2,5,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10665,3,20,10,0,9,6,0,GLBVBv,3,2,1,1,6,2,0,10666,3,0,2,6,6,2.0,0,4.0,2.0,6,-2,-4,-6,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,6,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10666,3,20,10,0,9,5,0,7V51mn,3,2,1,3,5,3,0,10667,1,0,3,5,5,3.0,0,2.0,3.0,5,-3,-2,-5,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,5,2,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10667,3,20,10,0,9,19,0,CgOhqv,1,2,3,1,4,3,1,10668,1,4,3,1,4,3.0,1,1.0,2.0,3,1,2,3,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,1,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10668,3,20,10,0,9,19,0,Myb7gE,3,1,2,2,4,3,1,10669,3,1,4,3,4,3.0,1,1.0,2.0,3,-3,1,-2,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,3,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
10669,3,20,10,0,9,19,0,1e5jyw,2,3,1,1,5,3,0,10670,3,3,0,5,5,3.0,0,2.0,3.0,5,3,-5,-2,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,2,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10670,3,20,10,0,9,13,0,1vmyCZ,1,2,3,1,3,3,2,10671,1,3,3,2,3,3.0,2,0.0,1.0,1,0,1,1,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,0,1,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10671,3,20,10,0,9,7,0,GLBVBv,1,2,3,1,5,3,0,10672,1,5,3,0,5,3.0,0,2.0,3.0,5,2,3,5,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,2,5,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10672,3,20,10,0,9,6,0,7V51mn,2,3,1,3,5,2,1,10673,2,2,1,5,5,2.0,1,3.0,1.0,4,1,-4,-3,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,3,4,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10673,3,20,10,0,9,14,0,1vmyCZ,1,2,3,1,8,0,0,10674,1,8,0,0,8,0.0,0,8.0,0.0,8,8,0,8,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,8,8,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10674,3,20,10,0,9,8,0,GLBVBv,2,3,1,1,6,1,1,10675,3,1,1,6,6,1.0,1,5.0,0.0,5,0,-5,-5,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,5,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10675,3,20,10,0,9,15,0,1vmyCZ,1,2,3,1,4,3,1,10676,1,4,3,1,4,3.0,1,1.0,2.0,3,1,2,3,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,1,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10676,3,20,10,0,9,9,0,GLBVBv,3,2,1,1,5,2,1,10677,3,1,2,5,5,2.0,1,3.0,1.0,4,-1,-3,-4,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,4,3,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10677,3,20,10,0,9,16,0,1vmyCZ,1,3,2,1,4,4,0,10678,1,4,0,4,4,4.0,0,0.0,4.0,4,4,-4,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,4,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10678,3,20,10,0,9,4,0,8fQq99,2,3,1,1,5,2,1,10679,3,2,1,5,5,2.0,1,3.0,1.0,4,1,-4,-3,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,3,4,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10679,3,20,10,0,9,10,0,GLBVBv,1,2,3,1,4,3,1,10680,1,4,3,1,4,3.0,1,1.0,2.0,3,1,2,3,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,1,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10680,3,20,10,0,9,7,0,7V51mn,3,1,2,2,7,1,0,10681,3,0,7,1,7,1.0,0,6.0,1.0,7,-7,6,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,7,0,6,2.0,-1.0,1.0,-2.0,0.0,-1.0
10681,3,20,10,0,9,11,0,GLBVBv,2,1,3,2,4,2,2,10682,1,2,4,2,4,2.0,2,2.0,0.0,2,-2,2,0,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,2,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10682,3,20,10,0,9,17,0,1vmyCZ,1,2,3,1,4,4,0,10683,1,4,4,0,4,4.0,0,0.0,4.0,4,0,4,4,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,0,4,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10683,3,20,10,0,9,8,0,7V51mn,1,2,3,1,4,2,2,10684,1,4,2,2,4,2.0,2,2.0,0.0,2,2,0,2,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,2,2,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10684,3,20,10,0,9,12,0,GLBVBv,1,3,2,1,7,1,0,10685,1,7,0,1,7,1.0,0,6.0,1.0,7,7,-1,6,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,7,6,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10685,3,20,10,0,9,18,0,1vmyCZ,3,1,2,2,7,1,0,10686,3,0,7,1,7,1.0,0,6.0,1.0,7,-7,6,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,7,0,6,2.0,-1.0,1.0,-2.0,0.0,-1.0
10686,3,20,10,0,9,13,0,GLBVBv,2,1,3,1,4,3,1,10687,2,3,4,1,4,3.0,1,1.0,2.0,3,-1,3,2,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,1,0,3,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10687,3,20,10,0,9,9,0,7V51mn,3,1,2,2,6,2,0,10688,3,0,6,2,6,2.0,0,4.0,2.0,6,-6,4,-2,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,6,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
10688,3,20,10,0,9,19,0,1vmyCZ,3,2,1,1,6,2,0,10689,3,0,2,6,6,2.0,0,4.0,2.0,6,-2,-4,-6,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,6,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10689,3,20,10,0,9,18,0,B5G0RV,1,3,2,1,3,3,2,10690,1,3,2,3,3,3.0,2,0.0,1.0,1,1,-1,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,1,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10690,3,20,10,0,9,14,0,GLBVBv,2,3,1,1,7,1,0,10691,3,1,0,7,7,1.0,0,6.0,1.0,7,1,-7,-6,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,6,7,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10691,3,20,10,0,9,10,0,7V51mn,1,3,2,1,4,4,0,10692,1,4,0,4,4,4.0,0,0.0,4.0,4,4,-4,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,4,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10692,3,20,10,0,9,15,0,GLBVBv,1,3,2,1,4,4,0,10693,1,4,0,4,4,4.0,0,0.0,4.0,4,4,-4,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,4,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10693,3,20,10,0,9,16,0,GLBVBv,1,3,2,1,4,3,1,10694,1,4,1,3,4,3.0,1,1.0,2.0,3,3,-2,1,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,3,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10694,3,20,10,0,9,11,0,7V51mn,1,2,3,1,6,2,0,10695,1,6,2,0,6,2.0,0,4.0,2.0,6,4,2,6,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,4,6,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10695,3,20,10,0,9,17,0,GLBVBv,1,2,3,1,8,0,0,10696,1,8,0,0,8,0.0,0,8.0,0.0,8,8,0,8,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,8,8,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10696,3,20,10,0,9,18,0,GLBVBv,1,2,3,1,6,1,1,10697,1,6,1,1,6,1.0,1,5.0,0.0,5,5,0,5,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,5,5,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10697,3,20,10,0,9,19,0,GLBVBv,1,2,3,1,3,3,2,10698,1,3,3,2,3,3.0,2,0.0,1.0,1,0,1,1,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,0,1,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10698,3,20,10,0,9,12,0,7V51mn,2,1,3,2,7,1,0,10699,1,1,7,0,7,1.0,0,6.0,1.0,7,-6,7,1,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,6,0,7,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10699,3,20,10,0,9,13,0,7V51mn,1,3,2,1,4,3,1,10700,1,4,1,3,4,3.0,1,1.0,2.0,3,3,-2,1,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,3,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10700,3,20,10,0,9,1,0,DIH2NE,1,3,2,1,5,2,1,10701,1,5,1,2,5,2.0,1,3.0,1.0,4,4,-1,3,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,4,3,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10701,3,20,10,0,9,14,0,7V51mn,1,2,3,1,5,3,0,10702,1,5,3,0,5,3.0,0,2.0,3.0,5,2,3,5,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,2,5,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10702,3,20,10,0,9,0,0,05Nxrh,3,2,1,1,4,3,1,10703,3,1,3,4,4,3.0,1,1.0,2.0,3,-2,-1,-3,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,3,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10703,3,20,10,0,9,15,0,7V51mn,1,3,2,1,7,1,0,10704,1,7,0,1,7,1.0,0,6.0,1.0,7,7,-1,6,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,7,6,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10704,3,20,10,0,9,16,0,7V51mn,1,2,3,1,5,2,1,10705,1,5,2,1,5,2.0,1,3.0,1.0,4,3,1,4,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,3,4,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10705,3,20,10,0,9,17,0,7V51mn,1,2,3,1,4,3,1,10706,1,4,3,1,4,3.0,1,1.0,2.0,3,1,2,3,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,1,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10706,3,20,10,0,9,1,0,05Nxrh,1,3,2,1,3,3,2,10707,1,3,2,3,3,3.0,2,0.0,1.0,1,1,-1,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,1,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10707,3,20,10,0,9,18,0,7V51mn,1,3,2,1,5,2,1,10708,1,5,1,2,5,2.0,1,3.0,1.0,4,4,-1,3,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,4,3,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10708,3,20,10,0,9,19,0,7V51mn,3,1,2,2,5,2,1,10709,3,1,5,2,5,2.0,1,3.0,1.0,4,-4,3,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,4,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
10709,3,20,10,0,9,2,0,05Nxrh,3,1,2,1,5,3,0,10710,2,0,5,3,5,3.0,0,2.0,3.0,5,-5,2,-3,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,5,0,2,2.0,-1.0,1.0,-2.0,0.0,-1.0
10710,3,20,10,0,9,3,0,05Nxrh,2,3,1,1,4,3,1,10711,3,3,1,4,4,3.0,1,1.0,2.0,3,2,-3,-1,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,1,3,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10711,3,20,10,0,9,19,0,B5G0RV,2,3,1,1,6,2,0,10712,3,2,0,6,6,2.0,0,4.0,2.0,6,2,-6,-4,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,4,6,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10712,3,20,10,0,9,4,0,05Nxrh,3,2,1,1,6,2,0,10713,3,0,2,6,6,2.0,0,4.0,2.0,6,-2,-4,-6,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,6,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10713,3,20,10,0,9,5,0,05Nxrh,1,2,3,1,4,3,1,10714,1,4,3,1,4,3.0,1,1.0,2.0,3,1,2,3,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,1,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10714,3,20,10,0,9,6,0,05Nxrh,3,1,2,1,5,2,1,10715,2,1,5,2,5,2.0,1,3.0,1.0,4,-4,3,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,4,0,3,2.0,-1.0,1.0,-2.0,0.0,-1.0
10715,3,20,10,0,9,0,0,DQXgg1,1,2,3,1,4,4,0,10716,1,4,4,0,4,4.0,0,0.0,4.0,4,0,4,4,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,0,4,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10716,3,20,10,0,9,7,0,05Nxrh,3,1,2,1,7,1,0,10717,2,0,7,1,7,1.0,0,6.0,1.0,7,-7,6,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,7,0,6,2.0,-1.0,1.0,-2.0,0.0,-1.0
10717,3,20,10,0,9,8,0,05Nxrh,1,2,3,1,6,1,1,10718,1,6,1,1,6,1.0,1,5.0,0.0,5,5,0,5,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,5,5,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10718,3,20,10,0,9,1,0,DQXgg1,2,1,3,1,4,3,1,10719,2,3,4,1,4,3.0,1,1.0,2.0,3,-1,3,2,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,1,0,3,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10719,3,20,10,0,9,9,0,05Nxrh,1,3,2,1,7,1,0,10720,1,7,0,1,7,1.0,0,6.0,1.0,7,7,-1,6,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,7,6,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10720,3,20,10,0,9,10,0,05Nxrh,1,2,3,1,4,2,2,10721,1,4,2,2,4,2.0,2,2.0,0.0,2,2,0,2,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,2,2,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10721,3,20,10,0,9,2,0,DQXgg1,1,2,3,1,5,2,1,10722,1,5,2,1,5,2.0,1,3.0,1.0,4,3,1,4,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,3,4,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10722,3,20,10,0,9,2,0,DIH2NE,3,1,2,2,6,2,0,10723,3,0,6,2,6,2.0,0,4.0,2.0,6,-6,4,-2,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,6,0,4,2.0,-1.0,1.0,-2.0,0.0,-1.0
10723,3,20,10,0,9,3,0,DQXgg1,1,3,2,1,3,3,2,10724,1,3,2,3,3,3.0,2,0.0,1.0,1,1,-1,0,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,1,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10724,3,20,10,0,9,4,0,DQXgg1,3,1,2,1,4,3,1,10725,2,1,4,3,4,3.0,1,1.0,2.0,3,-3,1,-2,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,3,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
10725,3,20,10,0,9,11,0,05Nxrh,2,1,3,1,4,2,2,10726,2,2,4,2,4,2.0,2,2.0,0.0,2,-2,2,0,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,2,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10726,3,20,10,0,9,0,0,8GDoEd,3,2,1,1,4,3,1,10727,3,1,3,4,4,3.0,1,1.0,2.0,3,-2,-1,-3,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,3,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10727,3,20,10,0,9,12,0,05Nxrh,1,2,3,1,8,0,0,10728,1,8,0,0,8,0.0,0,8.0,0.0,8,8,0,8,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,8,8,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10728,3,20,10,0,9,5,0,DQXgg1,2,1,3,1,5,3,0,10729,2,3,5,0,5,3.0,0,2.0,3.0,5,-2,5,3,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,2,0,5,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10729,3,20,10,0,9,13,0,05Nxrh,2,3,1,1,4,2,2,10730,3,2,2,4,4,2.0,2,2.0,0.0,2,0,-2,-2,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,2,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10730,3,20,10,0,9,14,0,05Nxrh,2,1,3,1,6,1,1,10731,2,1,6,1,6,1.0,1,5.0,0.0,5,-5,5,0,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,5,0,5,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10731,3,20,10,0,9,6,0,DQXgg1,3,1,2,2,7,1,0,10732,3,0,7,1,7,1.0,0,6.0,1.0,7,-7,6,-1,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,7,0,6,2.0,-1.0,1.0,-2.0,0.0,-1.0
10732,3,20,10,0,9,0,0,0xi2C3,1,2,3,1,3,3,2,10733,1,3,3,2,3,3.0,2,0.0,1.0,1,0,1,1,1.0,1.0,2.0,2.0,3.0,3.0,1,TRT,0,0,1,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
10733,3,20,10,0,9,5,0,8fQq99,1,3,2,1,4,3,1,10734,1,4,1,3,4,3.0,1,1.0,2.0,3,3,-2,1,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,3,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10734,3,20,10,0,9,0,0,B5G0RV,1,3,2,1,6,2,0,10735,1,6,0,2,6,2.0,0,4.0,2.0,6,6,-2,4,1.0,1.0,3.0,3.0,2.0,2.0,2,TRT,0,6,4,-2.0,1.0,-1.0,0.0,-2.0,-1.0
10735,3,20,10,0,9,15,0,05Nxrh,3,1,2,1,4,4,0,10736,2,0,4,4,4,4.0,0,0.0,4.0,4,-4,0,-4,3.0,2.0,1.0,3.0,2.0,1.0,5,CMPLB,4,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
10736,3,20,10,0,9,1,0,8GDoEd,2,3,1,3,7,1,0,10737,2,1,0,7,7,1.0,0,6.0,1.0,7,1,-7,-6,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,6,7,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
10737,3,20,10,0,9,16,0,05Nxrh,2,1,3,1,8,0,0,10738,2,0,8,0,8,0.0,0,8.0,0.0,8,-8,8,0,2.0,2.0,1.0,1.0,3.0,3.0,3,WLB,8,0,8,1.0,-2.0,-1.0,-1.0,0.0,-2.0
10738,3,20,10,0,9,7,0,DQXgg1,3,2,1,3,6,2,0,10739,1,0,2,6,6,2.0,0,4.0,2.0,6,-2,-4,-6,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,6,4,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10739,3,20,10,0,9,17,0,05Nxrh,3,2,1,1,5,3,0,10740,3,0,3,5,5,3.0,0,2.0,3.0,5,-3,-2,-5,3.0,3.0,2.0,2.0,1.0,1.0,6,CMP,5,2,0,1.0,1.0,2.0,-2.0,-1.0,0.0
10740,3,20,10,0,9,2,0,8GDoEd,2,3,1,3,5,3,0,10741,2,3,0,5,5,3.0,0,2.0,3.0,5,3,-5,-2,2.0,3.0,3.0,1.0,1.0,2.0,4,SLB,2,5,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
