,RoundIndex,Action,Pref1,Pref2,Pref3,Scenario,Util1,Util2,Util3,NumberOfCandidates,VoterID,VotesCand1PreVote,VotesCand2PreVote,VotesCand3PreVote,SessionIDX,Vote,VotesPref1PreVote,VotesPref2PreVote,VotesPref3PreVote,VotesLeader_poll,VotesRunnerup_poll,VotesThird_poll,GAP12_poll,GAP23_poll,GAP13_poll,GAP12_pref_poll,GAP23_pref_poll,GAP13_pref_poll,Pref1_pos,Pos1_pref,Pref3_pos,Pos2_pref,Pref2_pos,Pos3_pref,Scenario_type,GAPL1_Pref_poll,GAPL2_Pref_poll,GAPL3_Pref_poll,Pos12,Pos23,Pos13,PosL1,PosL2,PosL3
4495,4495,1,2,3,1,1,10,3,1,3,8_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4496,4496,1,2,3,1,1,10,3,1,3,9_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4497,4497,1,1,2,3,5,10,3,1,3,10_session_8.csv,2,5,5,1,1,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
4498,4498,1,2,3,1,1,10,3,1,3,11_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4499,4499,1,3,1,2,2,10,3,1,3,12_session_8.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4500,4500,1,1,2,3,5,10,8,1,3,13_session_8.csv,2,5,5,1,1,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
4501,4501,1,3,1,2,2,10,8,1,3,14_session_8.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4502,4502,1,3,1,2,2,10,8,1,3,15_session_8.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4503,4503,1,2,3,1,1,10,8,1,3,16_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4504,4504,1,2,3,1,1,10,8,1,3,17_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4505,4505,1,3,1,2,2,10,8,1,3,18_session_8.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4506,4506,2,3,1,2,2,10,8,1,3,19_session_8.csv,2,5,5,1,1,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4507,4507,1,2,3,1,1,10,8,1,3,20_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4508,4508,1,2,3,1,1,10,8,1,3,21_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4509,4509,1,1,2,3,5,10,8,1,3,22_session_8.csv,2,5,5,1,1,2,5,5,5,5.0,2,0.0,3.0,3,-3,0,-3,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,3,0,0,2.0,-1.0,1.0,-2.0,0.0,-1.0
4510,4510,1,2,3,1,1,10,8,1,3,23_session_8.csv,2,5,5,1,2,5,5,2,5,5.0,2,0.0,3.0,3,0,3,3,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,3,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4511,4511,1,3,1,2,2,10,8,1,3,24_session_8.csv,2,5,5,1,3,5,2,5,5,5.0,2,0.0,3.0,3,3,-3,0,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,3,0,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4512,4512,1,1,2,3,1,10,3,1,3,1_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4513,4513,1,1,2,3,1,10,3,1,3,2_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4514,4514,1,3,1,2,1,10,3,1,3,3_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4515,4515,1,2,3,1,1,10,3,1,3,4_session_8.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4516,4516,1,1,2,3,1,10,3,1,3,5_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4517,4517,1,3,1,2,1,10,3,1,3,6_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4518,4518,1,2,3,1,1,10,3,1,3,7_session_8.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4519,4519,1,2,3,1,1,10,3,1,3,8_session_8.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4520,4520,1,3,1,2,1,10,3,1,3,9_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4521,4521,1,1,2,3,1,10,3,1,3,10_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4522,4522,1,3,1,2,1,10,3,1,3,11_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4523,4523,2,2,3,1,1,10,3,1,3,12_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4524,4524,1,1,2,3,1,10,8,1,3,13_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4525,4525,1,1,2,3,1,10,8,1,3,14_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4526,4526,1,3,1,2,1,10,8,1,3,15_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4527,4527,1,2,3,1,1,10,8,1,3,16_session_8.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4528,4528,1,1,2,3,1,10,8,1,3,17_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4529,4529,1,3,1,2,1,10,8,1,3,18_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4530,4530,2,2,3,1,1,10,8,1,3,19_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4531,4531,1,2,3,1,1,10,8,1,3,20_session_8.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4532,4532,2,3,1,2,1,10,8,1,3,21_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4533,4533,1,1,2,3,1,10,8,1,3,22_session_8.csv,4,4,4,1,1,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4534,4534,1,3,1,2,1,10,8,1,3,23_session_8.csv,4,4,4,1,3,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4535,4535,1,2,3,1,1,10,8,1,3,24_session_8.csv,4,4,4,1,2,4,4,4,4,4.0,4,0.0,0.0,0,0,0,0,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,0,0,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4536,4536,3,1,2,3,6,10,3,1,3,1_session_8.csv,3,4,5,1,3,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4537,4537,1,1,2,3,6,10,3,1,3,2_session_8.csv,3,4,5,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4538,4538,1,2,3,1,3,10,3,1,3,3_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4539,4539,1,3,1,2,2,10,3,1,3,4_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4540,4540,1,2,3,1,3,10,3,1,3,5_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4541,4541,1,2,3,1,3,10,3,1,3,6_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4542,4542,1,2,3,1,3,10,3,1,3,7_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4543,4543,1,3,1,2,2,10,3,1,3,8_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4544,4544,1,3,1,2,2,10,3,1,3,9_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4545,4545,1,3,1,2,2,10,3,1,3,10_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4546,4546,1,3,1,2,2,10,3,1,3,11_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4547,4547,1,1,2,3,6,10,3,1,3,12_session_8.csv,3,4,5,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4548,4548,1,1,2,3,6,10,8,1,3,13_session_8.csv,3,4,5,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4549,4549,1,1,2,3,6,10,8,1,3,14_session_8.csv,3,4,5,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4550,4550,1,2,3,1,3,10,8,1,3,15_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4551,4551,1,3,1,2,2,10,8,1,3,16_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4552,4552,1,2,3,1,3,10,8,1,3,17_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4553,4553,1,2,3,1,3,10,8,1,3,18_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4554,4554,1,2,3,1,3,10,8,1,3,19_session_8.csv,3,4,5,1,2,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4555,4555,1,3,1,2,2,10,8,1,3,20_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4556,4556,2,3,1,2,2,10,8,1,3,21_session_8.csv,3,4,5,1,1,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4557,4557,1,3,1,2,2,10,8,1,3,22_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4558,4558,1,3,1,2,2,10,8,1,3,23_session_8.csv,3,4,5,1,3,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4559,4559,1,1,2,3,6,10,8,1,3,24_session_8.csv,3,4,5,1,1,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4560,4560,3,3,1,2,6,10,3,1,3,1_session_8.csv,4,5,3,1,2,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4561,4561,1,1,2,3,3,10,3,1,3,2_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4562,4562,1,1,2,3,3,10,3,1,3,3_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4563,4563,1,2,3,1,2,10,3,1,3,4_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4564,4564,1,3,1,2,6,10,3,1,3,5_session_8.csv,4,5,3,1,3,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4565,4565,1,2,3,1,2,10,3,1,3,6_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4566,4566,1,3,1,2,6,10,3,1,3,7_session_8.csv,4,5,3,1,3,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4567,4567,1,1,2,3,3,10,3,1,3,8_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4568,4568,1,2,3,1,2,10,3,1,3,9_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4569,4569,1,2,3,1,2,10,3,1,3,10_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4570,4570,1,1,2,3,3,10,3,1,3,11_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4571,4571,1,2,3,1,2,10,3,1,3,12_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4572,4572,1,3,1,2,6,10,8,1,3,13_session_8.csv,4,5,3,1,3,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4573,4573,1,1,2,3,3,10,8,1,3,14_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4574,4574,1,1,2,3,3,10,8,1,3,15_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4575,4575,1,2,3,1,2,10,8,1,3,16_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4576,4576,1,3,1,2,6,10,8,1,3,17_session_8.csv,4,5,3,1,3,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4577,4577,1,2,3,1,2,10,8,1,3,18_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4578,4578,1,3,1,2,6,10,8,1,3,19_session_8.csv,4,5,3,1,3,3,4,5,5,4.0,3,1.0,1.0,2,-1,-1,-2,3.0,3.0,1.0,2.0,2.0,1.0,CMP,2,1,0,1.0,1.0,2.0,-2.0,-1.0,0.0
4579,4579,1,1,2,3,3,10,8,1,3,20_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4580,4580,1,2,3,1,2,10,8,1,3,21_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4581,4581,1,2,3,1,2,10,8,1,3,22_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4582,4582,1,1,2,3,3,10,8,1,3,23_session_8.csv,4,5,3,1,1,4,5,3,5,4.0,3,1.0,1.0,2,-1,2,1,2.0,2.0,3.0,1.0,1.0,3.0,WLB,1,0,2,1.0,-2.0,-1.0,-1.0,0.0,-2.0
4583,4583,1,2,3,1,2,10,8,1,3,24_session_8.csv,4,5,3,1,2,5,3,4,5,4.0,3,1.0,1.0,2,2,-1,1,1.0,1.0,2.0,3.0,3.0,2.0,TRT,0,2,1,-2.0,1.0,-1.0,0.0,-2.0,-1.0
4584,4584,3,2,3,1,5,10,3,1,3,1_session_8.csv,4,3,5,1,1,3,5,4,5,4.0,3,1.0,1.0,2,-2,1,-1,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,2,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
4585,4585,1,3,1,2,1,10,3,1,3,2_session_8.csv,4,3,5,1,3,5,4,3,5,4.0,3,1.0,1.0,2,1,1,2,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,1,2,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4586,4586,1,3,1,2,1,10,3,1,3,3_session_8.csv,4,3,5,1,3,5,4,3,5,4.0,3,1.0,1.0,2,1,1,2,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,1,2,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4587,4587,1,1,2,3,4,10,3,1,3,4_session_8.csv,4,3,5,1,1,4,3,5,5,4.0,3,1.0,1.0,2,1,-2,-1,2.0,3.0,1.0,1.0,3.0,2.0,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4588,4588,1,3,1,2,1,10,3,1,3,5_session_8.csv,4,3,5,1,3,5,4,3,5,4.0,3,1.0,1.0,2,1,1,2,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,1,2,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4589,4589,1,1,2,3,4,10,3,1,3,6_session_8.csv,4,3,5,1,1,4,3,5,5,4.0,3,1.0,1.0,2,1,-2,-1,2.0,3.0,1.0,1.0,3.0,2.0,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4590,4590,1,3,1,2,1,10,3,1,3,7_session_8.csv,4,3,5,1,3,5,4,3,5,4.0,3,1.0,1.0,2,1,1,2,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,1,2,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
4591,4591,1,2,3,1,5,10,3,1,3,8_session_8.csv,4,3,5,1,2,3,5,4,5,4.0,3,1.0,1.0,2,-2,1,-1,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,2,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
4592,4592,1,2,3,1,5,10,3,1,3,9_session_8.csv,4,3,5,1,2,3,5,4,5,4.0,3,1.0,1.0,2,-2,1,-1,3.0,2.0,2.0,3.0,1.0,1.0,CMPLB,2,0,1,2.0,-1.0,1.0,-2.0,0.0,-1.0
4593,4593,1,1,2,3,4,10,3,1,3,10_session_8.csv,4,3,5,1,1,4,3,5,5,4.0,3,1.0,1.0,2,1,-2,-1,2.0,3.0,1.0,1.0,3.0,2.0,SLB,1,2,0,-1.0,2.0,1.0,-1.0,-2.0,0.0
4594,4594,1,3,1,2,1,10,3,1,3,11_session_8.csv,4,3,5,1,3,5,4,3,5,4.0,3,1.0,1.0,2,1,1,2,1.0,1.0,3.0,2.0,2.0,3.0,TRT,0,1,2,-1.0,-1.0,-2.0,0.0,-1.0,-2.0
